[2023-10-09 09:58:36,208] Preconditions - Step 01: Navigate to Register Page
[2023-10-15 10:22:13,134] Register - Step 06: Verify error message from confirm password textbox
[2023-10-15 10:22:13,174] Preconditions - Step 03: Navigate to Login page
[2023-10-15 10:22:13,232] Preconditions - Step 03: Navigate to Login page
[2023-10-15 10:22:13,258] Register - Step 01: Input invalid email
[2023-10-15 10:22:13,323] Register - Step 02: Click Register Button
[2023-10-15 10:22:13,508] Login - Step 01: Click Login Button
[2023-10-15 10:22:13,572] Register - Step 03: Verify error message from email textbox
[2023-10-15 10:22:13,596] Preconditions - Step 04: Login new User
[2023-10-15 10:22:13,603] Register - Step 01: Input first name
[2023-10-15 10:22:13,640] Register - Step 02: Input last name
[2023-10-15 10:22:13,670] Register - Step 03: Input email
[2023-10-15 10:22:13,733] Register - Step 04: Input password
[2023-10-15 10:22:13,764] Preconditions - Step 03: Navigate to Login page
[2023-10-15 10:22:13,769] Login - Step 02: Verify email error message
[2023-10-15 10:22:13,771] Register - Step 05: Input confirm password
[2023-10-15 10:22:13,797] Login - Step 01: Input Invalid Email
[2023-10-15 10:22:13,807] Register - Step 06: Click Register Button
[2023-10-15 10:22:13,856] Login - Step 02: Input Password
[2023-10-15 10:22:13,887] Login - Step 03: Click Login Button
[2023-10-15 10:22:14,093] Preconditions - Step 04: Login new User
[2023-10-15 10:22:14,115] Login - Step 04: Verify email error message
[2023-10-15 10:22:14,138] Login - Step 01: Input Invalid Email
[2023-10-15 10:22:14,192] Login - Step 02: Input Password
[2023-10-15 10:22:14,236] Login - Step 03: Click Login Button
[2023-10-15 10:22:14,283] Search Page - Step 01: Navigate to Search page
[2023-10-15 10:22:14,399] Register - Step 07: Verify message registration completed
[2023-10-15 10:22:14,433] Register - Step 08: Click Continue Button
[2023-10-15 10:22:14,558] Login - Step 04: Verify login unsuccessful message
[2023-10-15 10:22:14,606] Login - Step 01: Input Email
[2023-10-15 10:22:14,647] Login - Step 02: Input empty Password
[2023-10-15 10:22:14,674] Login - Step 03: Click Login Button
[2023-10-15 10:22:14,698] Search Page - Step 02: Click Search button
[2023-10-15 10:22:14,772] Register - Step 09: Click Register link
[2023-10-15 10:22:14,976] My account - Step 01: Navigate to My account page
[2023-10-15 10:22:14,987] Login - Step 04: Verify login unsuccessful message
[2023-10-15 10:22:15,038] Login - Step 01: Input Email
[2023-10-15 10:22:15,083] Login - Step 02: Input incorrect Password
[2023-10-15 10:22:15,097] Search Page - Step 03: Verify error message
[2023-10-15 10:22:15,118] Login - Step 03: Click Login Button
[2023-10-15 10:22:15,132] Search Page - Step 01: Input product not exist in the search field
[2023-10-15 10:22:15,133] Register - Step 01: Input first name
[2023-10-15 10:22:15,171] Search Page - Step 02: Click Search button
[2023-10-15 10:22:15,180] Register - Step 02: Input last name
[2023-10-15 10:22:15,214] Register - Step 03: Input email
[2023-10-15 10:22:15,254] Register - Step 04: Input password
[2023-10-15 10:22:15,280] Register - Step 05: Input confirm password
[2023-10-15 10:22:15,307] Register - Step 06: Click Register Button
[2023-10-15 10:22:15,411] My account - Step 02: Verify My account page displayed
[2023-10-15 10:22:15,430] Login - Step 04: Verify login unsuccessful message
[2023-10-15 10:22:15,452] My account - Step 03: Select gender
[2023-10-15 10:22:15,476] Login - Step 01: Input Email
[2023-10-15 10:22:15,523] Login - Step 02: Input Password
[2023-10-15 10:22:15,544] Search Page - Step 03: Verify message no result is displayed
[2023-10-15 10:22:15,552] Login - Step 03: Click Login Button
[2023-10-15 10:22:15,585] Search Page - Step 01: Input product not exist in the search field
[2023-10-15 10:22:15,623] Search Page - Step 02: Click Search button
[2023-10-15 10:22:15,635] Register - Step 07: Verify error message email already exists
[2023-10-15 10:22:15,672] Register - Step 01: Input incorrect password
[2023-10-15 10:22:15,687] My account - Step 04: Input first name
[2023-10-15 10:22:15,698] Register - Step 02: Click Register Button
[2023-10-15 10:22:15,716] My account - Step 05: Input last name
[2023-10-15 10:22:15,745] My account - Step 04: Input email
[2023-10-15 10:22:15,780] My account - Step 05: Input company name
[2023-10-15 10:22:15,814] My account - Step 06: Select day
[2023-10-15 10:22:15,826] My account - Step 07: Select month
[2023-10-15 10:22:15,839] My account - Step 08: Select year
[2023-10-15 10:22:15,852] My account - Step 09: Click Save button
[2023-10-15 10:22:16,103] Login - Step 04: Verify My account link displayed
[2023-10-15 10:22:16,150] Login - Step 05: Click to My account link
[2023-10-15 10:22:16,218] Categories Page - Step 02: Verify the product name is sorted correctly
[2023-10-15 10:22:16,240] Categories Page - Step 01: Select sorting categories Name Z to A
[2023-10-15 10:22:16,426] Register - Step 03: Verify error message password
[2023-10-15 10:22:16,458] Register - Step 01: Input password
[2023-10-15 10:22:16,503] My account - Step 01: Navigate to Address page
[2023-10-15 10:22:16,532] Register - Step 02: Input incorrect confirmation password
[2023-10-15 10:22:16,573] Register - Step 03: Click Register Button
[2023-10-15 10:22:16,648] Search Page - Step 03: Veirfy number product result is displayed
[2023-10-15 10:22:16,676] Search Page - Step 04: Veirfy product name is displayed
[2023-10-15 10:22:16,743] Search Page - Step 01: Input product not exist in the search field
[2023-10-15 10:22:16,785] Search Page - Step 02: Click Search button
[2023-10-15 10:22:16,985] My account - Step 02: Click Add New button
[2023-10-15 10:22:17,136] Search Page - Step 03: Veirfy number product result is displayed
[2023-10-15 10:22:17,171] Search Page - Step 04: Veirfy product name is displayed
[2023-10-15 10:22:17,203] Search Page - Step 01: Input value in Search textbox
[2023-10-15 10:22:17,240] Search Page - Step 02: Tick the Advanced Search checkbox
[2023-10-15 10:22:17,308] Register - Step 04: Verify error message confirm password
[2023-10-15 10:22:17,467] Search Page - Step 03: Select categories with value = Computers
[2023-10-15 10:22:17,505] My account - Step 03: Input first name
[2023-10-15 10:22:17,539] My account - Step 04: Input last name
[2023-10-15 10:22:17,570] My account - Step 05: Input email
[2023-10-15 10:22:17,604] My account - Step 06: Input company
[2023-10-15 10:22:17,634] My account - Step 07: Select country
[2023-10-15 10:22:17,711] Search Page - Step 04: Tick the Automatically search sub categories checkbox
[2023-10-15 10:22:17,729] Search Page - Step 05: Click Search button
[2023-10-15 10:22:17,873] My account - Step 08: Select state/province
[2023-10-15 10:22:18,025] My account - Step 09: Input city
[2023-10-15 10:22:18,050] My account - Step 10: Input address 1
[2023-10-15 10:22:18,081] My account - Step 11: Input address 2
[2023-10-15 10:22:18,105] Search Page - Step 06: Verify message no result is displayed
[2023-10-15 10:22:18,113] My account - Step 12: Input zip / portal code
[2023-10-15 10:22:18,144] My account - Step 13: Input phone number
[2023-10-15 10:22:18,179] Search Page - Step 01: Input value in Search textbox
[2023-10-15 10:22:18,181] My account - Step 14: Input fax number
[2023-10-15 10:22:18,208] My account - Step 15: Click Save button
[2023-10-15 10:22:18,217] Search Page - Step 02: Tick the Advanced Search checkbox
[2023-10-15 10:22:18,234] Search Page - Step 03: Select categories with value = Computers
[2023-10-15 10:22:18,259] Search Page - Step 04: Tick the Automatically search sub categories checkbox
[2023-10-15 10:22:18,498] Search Page - Step 05: Click Search button
[2023-10-15 10:22:18,926] Search Page - Step 06: Veirfy number product result is displayed
[2023-10-15 10:22:18,981] Search Page - Step 07: Veirfy product name is displayed
[2023-10-15 10:22:19,022] Search Page - Step 01: Input value in Search textbox
[2023-10-15 10:22:19,060] Search Page - Step 02: Tick the Advanced Search checkbox
[2023-10-15 10:22:19,090] Search Page - Step 03: Select categories with value = Computers
[2023-10-15 10:22:19,116] Search Page - Step 04: Tick the Automatically search sub categories checkbox
[2023-10-15 10:22:19,137] Search Page - Step 05: Select manufacturer with value = HP
[2023-10-15 10:22:19,376] Search Page - Step 06: Click Search button
[2023-10-15 10:22:19,495] Categories Page - Step 02: Verify the product name is sorted correctly
[2023-10-15 10:22:19,517] Categories Page - Step 01: Select sorting categories Price Low to High
[2023-10-15 10:22:19,597] My account - Step 16: Veirfy message address added successfully
[2023-10-15 10:22:19,621] My account - Step 01: Navigate to Chang Password page
[2023-10-15 10:22:19,737] Search Page - Step 07: Verify message no result is displayed
[2023-10-15 10:22:19,787] Search Page - Step 01: Input value in Search textbox
[2023-10-15 10:22:19,829] Search Page - Step 02: Tick the Advanced Search checkbox
[2023-10-15 10:22:19,846] Search Page - Step 03: Select categories with value = Computers
[2023-10-15 10:22:19,872] Search Page - Step 04: Tick the Automatically search sub categories checkbox
[2023-10-15 10:22:19,888] Search Page - Step 05: Select manufacturer with value = Apple
[2023-10-15 10:22:20,132] Search Page - Step 06: Click Search button
[2023-10-15 10:22:20,424] My account - Step 02: Input old password
[2023-10-15 10:22:20,470] My account - Step 03: Input new password
[2023-10-15 10:22:20,508] My account - Step 04: Input confirm new password
[2023-10-15 10:22:20,539] Search Page - Step 07: Veirfy product name is displayed
[2023-10-15 10:22:20,540] My account - Step 05: Click Save button
[2023-10-15 10:22:21,490] My account - Step 06: Click logout link
[2023-10-15 10:22:22,760] Categories Page - Step 02: Verify the product price is sorted correctly
[2023-10-15 10:22:22,796] Categories Page - Step 01: Select sorting categories Price High to Low
[2023-10-15 10:22:26,037] Categories Page - Step 02: Verify the product price is sorted correctly
[2023-10-15 10:22:26,060] Categories Page - Step 01: Select dropdown list Display
[2023-10-15 10:22:29,305] Categories Page - Step 02: Verify have 3 products is displayed
[2023-10-15 10:22:29,322] Categories Page - Step 03: Verify next paging icon is displayed
[2023-10-15 10:22:29,368] Categories Page - Step 04: Verify previous paging icon Undisplayed
[2023-10-15 10:22:34,375] Categories Page - Step 05: Click next paging icon
[2023-10-15 10:22:37,609] Categories Page - Step 06: Verify previous paging icon displayed
[2023-10-15 10:22:37,656] Categories Page - Step 07: Verify next paging icon is Undisplayed
[2023-10-15 10:22:42,669] Categories Page - Step 01: Select dropdown list Display
[2023-10-15 10:22:45,909] Categories Page - Step 02: Verify have 6 products is displayed
[2023-10-15 10:22:45,926] Categories Page - Step 03: Verify undisplayed paging
[2023-10-15 10:22:50,946] Categories Page - Step 01: Select dropdown list Display
[2023-10-15 10:22:54,187] Categories Page - Step 02: Verify have 9 products is displayed
[2023-10-15 10:22:54,205] Categories Page - Step 03: Verify undisplayed paging
[2023-10-15 10:40:44,392] Preconditions - Step 01: Navigate to Register Page
[2023-10-15 10:40:45,341] Preconditions - Step 02: Register new User account
[2023-10-15 10:40:46,171] Preconditions - Step 03: Navigate to Login page
[2023-10-15 10:40:47,190] Login - Step 02: Input Password
[2023-10-15 10:40:47,222] Login - Step 03: Click Login Button
[2023-10-15 10:40:47,451] Login - Step 04: Verify email error message
[2023-10-15 10:40:47,475] Login - Step 01: Input Invalid Email
[2023-10-15 10:40:47,523] Login - Step 02: Input Password
[2023-10-15 10:40:47,554] Login - Step 03: Click Login Button
[2023-10-15 10:40:47,858] Login - Step 04: Verify login unsuccessful message
[2023-10-15 10:40:47,902] Login - Step 01: Input Email
[2023-10-15 10:40:47,949] Login - Step 02: Input empty Password
[2023-10-15 10:40:47,980] Login - Step 03: Click Login Button
[2023-10-15 10:40:48,279] Login - Step 04: Verify login unsuccessful message
[2023-10-15 10:40:48,318] Login - Step 01: Input Email
[2023-10-15 10:40:48,358] Login - Step 02: Input incorrect Password
[2023-10-15 10:40:48,388] Login - Step 03: Click Login Button
[2023-10-15 10:40:48,685] Login - Step 04: Verify login unsuccessful message
[2023-10-15 10:40:48,731] Login - Step 01: Input Email
[2023-10-15 10:40:48,770] Login - Step 02: Input Password
[2023-10-15 10:40:48,799] Login - Step 03: Click Login Button
[2023-10-15 10:40:49,346] Login - Step 04: Verify My account link displayed
[2023-10-15 10:40:49,389] Login - Step 05: Click to My account link
[2023-10-15 10:54:21,908] Preconditions - Step 01: Navigate to Register Page
[2023-10-15 10:54:22,827] Preconditions - Step 02: Register new User account
[2023-10-15 10:54:23,362] Preconditions - Step 03: Navigate to Login page
[2023-10-15 11:04:37,783] Preconditions - Step 01: Navigate to Register Page
[2023-10-15 11:04:38,761] Preconditions - Step 02: Register new User account
[2023-10-15 11:04:39,313] Preconditions - Step 03: Navigate to Login page
[2023-10-15 11:05:19,268] Preconditions - Step 01: Navigate to Register Page
[2023-10-15 11:10:19,080] Preconditions - Step 01: Navigate to Register Page
[2023-10-15 11:10:20,052] Preconditions - Step 02: Register new User account
[2023-10-15 11:10:20,575] Preconditions - Step 03: Navigate to Login page
[2023-10-15 11:10:20,925] Preconditions - Step 04: Login new User
[2023-10-15 11:12:54,119] Preconditions - Step 01: Select menu computers
[2023-10-15 11:12:55,160] Preconditions - Step 02: Select category Notebooks
[2023-10-15 11:16:12,294] Preconditions - Step 01: Navigate to Register Page
[2023-10-15 11:16:13,223] Preconditions - Step 02: Register new User account
[2023-10-15 11:16:13,767] Preconditions - Step 03: Navigate to Login page
[2023-10-15 11:16:14,103] Preconditions - Step 04: Login new User
[2023-10-17 10:04:12,913] Preconditions - Step 01: Navigate to Register Page
[2023-10-17 10:04:13,868] Preconditions - Step 02: Register new User account
[2023-10-17 10:04:14,677] Preconditions - Step 03: Navigate to Login page
[2023-10-17 10:16:27,774] Preconditions - Step 01: Navigate to Register Page
[2023-10-17 10:16:28,714] Preconditions - Step 02: Register new User account
[2023-10-17 10:16:29,244] Preconditions - Step 03: Navigate to Login page
[2023-10-17 10:16:29,595] Preconditions - Step 04: Login new User
[2023-10-17 10:16:30,246] Preconditions - Step 05: Select any product in Home Page
[2023-10-17 10:17:51,994] Preconditions - Step 01: Navigate to Register Page
[2023-10-17 10:17:52,927] Preconditions - Step 02: Register new User account
[2023-10-17 10:17:53,455] Preconditions - Step 03: Navigate to Login page
[2023-10-17 10:17:53,799] Preconditions - Step 04: Login new User
[2023-10-17 10:17:54,468] Preconditions - Step 05: Select any product in Home Page
[2023-10-17 10:46:24,730] Preconditions - Step 01: Navigate to Register Page
[2023-10-17 10:46:26,501] Preconditions - Step 02: Register new User account
[2023-10-17 10:46:27,297] Preconditions - Step 03: Navigate to Login page
[2023-10-17 10:46:27,974] Preconditions - Step 04: Login new User
[2023-10-17 10:46:28,980] Preconditions - Step 05: Select any product in Home Page
[2023-10-17 10:49:15,986] Preconditions - Step 01: Navigate to Register Page
[2023-10-17 10:49:18,597] Preconditions - Step 02: Register new User account
[2023-10-17 10:49:20,007] Preconditions - Step 03: Navigate to Login page
[2023-10-17 10:49:21,456] Preconditions - Step 04: Login new User
[2023-10-17 10:49:23,038] Preconditions - Step 05: Select any product in Home Page
[2023-10-17 10:50:26,172] Preconditions - Step 01: Navigate to Register Page
[2023-10-17 10:50:27,053] Preconditions - Step 02: Register new User account
[2023-10-17 10:50:27,583] Preconditions - Step 03: Navigate to Login page
[2023-10-17 10:50:27,960] Preconditions - Step 04: Login new User
[2023-10-17 10:50:28,639] Preconditions - Step 05: Select any product in Home Page
[2023-10-17 10:52:49,311] Preconditions - Step 01: Navigate to Register Page
[2023-10-17 10:52:50,248] Preconditions - Step 02: Register new User account
[2023-10-17 10:52:50,758] Preconditions - Step 03: Navigate to Login page
[2023-10-17 10:52:51,112] Preconditions - Step 04: Login new User
[2023-10-17 10:52:51,750] Preconditions - Step 05: Select any product in Home Page
[2023-10-17 11:07:09,263] Preconditions - Step 01: Navigate to Register Page
[2023-10-17 11:07:10,210] Preconditions - Step 02: Register new User account
[2023-10-17 11:07:10,726] Preconditions - Step 03: Navigate to Login page
[2023-10-17 11:07:11,071] Preconditions - Step 04: Login new User
[2023-10-17 11:07:11,734] Preconditions - Step 05: Select any product in Home Page
[2023-10-18 09:53:38,485] Preconditions - Step 01: Navigate to Register Page
[2023-10-18 09:53:39,433] Preconditions - Step 02: Register new User account
[2023-10-18 09:53:40,222] Preconditions - Step 03: Navigate to Login page
[2023-10-18 09:53:40,576] Preconditions - Step 04: Login new User
[2023-10-18 09:53:41,233] Preconditions - Step 05: Select any product in Home Page
[2023-10-18 10:27:13,272] Preconditions - Step 01: Navigate to Register Page
[2023-10-18 10:27:15,130] Preconditions - Step 02: Register new User account
[2023-10-18 10:27:15,687] Preconditions - Step 03: Navigate to Login page
[2023-10-18 10:27:16,065] Preconditions - Step 04: Login new User
[2023-10-18 10:27:16,753] Preconditions - Step 05: Select any product in Home Page
[2023-10-18 10:32:42,285] Preconditions - Step 01: Navigate to Register Page
[2023-10-18 10:32:43,221] Preconditions - Step 02: Register new User account
[2023-10-18 10:32:43,760] Preconditions - Step 03: Navigate to Login page
[2023-10-18 10:32:44,104] Preconditions - Step 04: Login new User
[2023-10-18 10:32:44,765] Preconditions - Step 05: Select any product in Home Page
[2023-10-18 10:34:41,173] Preconditions - Step 01: Navigate to Register Page
[2023-10-18 10:34:42,122] Preconditions - Step 02: Register new User account
[2023-10-18 10:34:42,661] Preconditions - Step 03: Navigate to Login page
[2023-10-18 10:34:42,998] Preconditions - Step 04: Login new User
[2023-10-18 10:34:43,646] Preconditions - Step 05: Select any product in Home Page
[2023-10-18 10:37:35,980] Preconditions - Step 01: Navigate to Register Page
[2023-10-18 10:37:36,943] Preconditions - Step 02: Register new User account
[2023-10-18 10:37:37,455] Preconditions - Step 03: Navigate to Login page
[2023-10-18 10:37:37,796] Preconditions - Step 04: Login new User
[2023-10-18 10:37:38,447] Preconditions - Step 05: Select any product in Home Page
[2023-10-18 10:39:20,185] Preconditions - Step 01: Navigate to Register Page
[2023-10-18 10:40:21,137] Preconditions - Step 01: Navigate to Register Page
[2023-10-18 10:40:22,100] Preconditions - Step 02: Register new User account
[2023-10-18 10:40:22,903] Preconditions - Step 03: Navigate to Login page
[2023-10-18 10:40:23,245] Preconditions - Step 04: Login new User
[2023-10-18 10:40:23,909] Preconditions - Step 05: Select any product in Home Page
[2023-10-18 10:45:46,450] Preconditions - Step 01: Navigate to Register Page
[2023-10-18 10:45:47,400] Preconditions - Step 02: Register new User account
[2023-10-18 10:45:47,937] Preconditions - Step 03: Navigate to Login page
[2023-10-18 10:45:48,282] Preconditions - Step 04: Login new User
[2023-10-18 10:45:48,953] Preconditions - Step 05: Select any product in Home Page
[2023-10-18 10:47:07,502] Preconditions - Step 01: Navigate to Register Page
[2023-10-18 10:47:08,463] Preconditions - Step 02: Register new User account
[2023-10-18 10:47:08,988] Preconditions - Step 03: Navigate to Login page
[2023-10-18 10:47:09,329] Preconditions - Step 04: Login new User
[2023-10-18 10:47:09,983] Preconditions - Step 05: Select any product in Home Page
[2023-10-18 10:48:03,755] Preconditions - Step 01: Navigate to Register Page
[2023-10-18 10:48:04,714] Preconditions - Step 02: Register new User account
[2023-10-18 10:48:05,238] Preconditions - Step 03: Navigate to Login page
[2023-10-18 10:48:05,575] Preconditions - Step 04: Login new User
[2023-10-18 10:48:06,225] Preconditions - Step 05: Select any product in Home Page
[2023-10-18 10:48:59,173] Preconditions - Step 01: Navigate to Register Page
[2023-10-18 10:49:00,177] Preconditions - Step 02: Register new User account
[2023-10-18 10:49:00,704] Preconditions - Step 03: Navigate to Login page
[2023-10-18 10:49:01,042] Preconditions - Step 04: Login new User
[2023-10-18 10:49:01,759] Preconditions - Step 05: Select any product in Home Page
[2023-10-18 10:50:38,312] Preconditions - Step 01: Navigate to Register Page
[2023-10-18 10:50:39,311] Preconditions - Step 02: Register new User account
[2023-10-18 10:50:39,839] Preconditions - Step 03: Navigate to Login page
[2023-10-18 10:50:40,192] Preconditions - Step 04: Login new User
[2023-10-18 10:50:40,904] Preconditions - Step 05: Select any product in Home Page
[2023-10-19 08:57:41,440] Preconditions - Step 01: Navigate to Register Page
[2023-10-19 08:57:41,870] Preconditions - Step 02: Register new User account
[2023-10-19 08:57:42,666] Preconditions - Step 03: Navigate to Login page
[2023-10-19 08:57:43,012] Preconditions - Step 04: Login new User
[2023-10-19 08:57:43,669] Preconditions - Step 05: Select any product in Home Page
[2023-10-19 09:12:41,620] Preconditions - Step 01: Navigate to Register Page
[2023-10-19 09:12:42,588] Preconditions - Step 02: Register new User account
[2023-10-19 09:12:43,114] Preconditions - Step 03: Navigate to Login page
[2023-10-19 09:12:43,439] Preconditions - Step 04: Login new User
[2023-10-19 09:12:44,221] Preconditions - Step 05: Select any product in Home Page
[2023-10-19 09:15:17,542] Preconditions - Step 01: Navigate to Register Page
[2023-10-19 09:15:18,483] Preconditions - Step 02: Register new User account
[2023-10-19 09:15:19,008] Preconditions - Step 03: Navigate to Login page
[2023-10-19 09:15:19,355] Preconditions - Step 04: Login new User
[2023-10-19 09:15:20,064] Preconditions - Step 05: Select any product in Home Page
[2023-10-19 09:19:51,121] Preconditions - Step 01: Navigate to Register Page
[2023-10-19 09:19:53,021] Preconditions - Step 02: Register new User account
[2023-10-19 09:19:54,322] Preconditions - Step 03: Navigate to Login page
[2023-10-19 09:19:55,557] Preconditions - Step 04: Login new User
[2023-10-19 09:20:00,869] Preconditions - Step 05: Select any product in Home Page
[2023-10-19 09:59:57,717] Preconditions - Step 01: Navigate to Register Page
[2023-10-19 09:59:58,675] Preconditions - Step 02: Register new User account
[2023-10-19 09:59:59,462] Preconditions - Step 03: Navigate to Login page
[2023-10-19 09:59:59,805] Preconditions - Step 04: Login new User
[2023-10-19 10:00:00,449] Preconditions - Step 05: Select any product in Home Page
[2023-10-19 10:14:45,128] Preconditions - Step 01: Navigate to Register Page
[2023-10-19 10:14:45,814] Preconditions - Step 02: Register new User account
[2023-10-19 10:14:46,443] Preconditions - Step 03: Navigate to Login page
[2023-10-19 10:14:46,856] Preconditions - Step 04: Login new User
[2023-10-19 10:15:38,609] Preconditions - Step 01: Navigate to Register Page
[2023-10-19 10:15:39,531] Preconditions - Step 02: Register new User account
[2023-10-19 10:15:40,071] Preconditions - Step 03: Navigate to Login page
[2023-10-19 10:15:40,410] Preconditions - Step 04: Login new User
[2023-10-19 10:16:40,010] Preconditions - Step 01: Navigate to Register Page
[2023-10-19 10:16:40,991] Preconditions - Step 02: Register new User account
[2023-10-19 10:16:41,535] Preconditions - Step 03: Navigate to Login page
[2023-10-19 10:16:41,899] Preconditions - Step 04: Login new User
[2023-10-19 10:17:59,210] Preconditions - Step 01: Navigate to Register Page
[2023-10-19 10:18:00,171] Preconditions - Step 02: Register new User account
[2023-10-19 10:18:00,692] Preconditions - Step 03: Navigate to Login page
